labels	s11	s12	s21	s22	s31	s32	s41	s42	s51	s52	sn11	sn12	sn21	sn22	sn31	sn32	sn41	sn42	sn51	sn52	ts11	ts12	ts21	ts22	ts31	ts32	ts41	ts42	ts51	ts52
1	13632.48	288.16	20771.04	265.69	103160.46	-7893.84	87030.42	-103108.96	0	0	-2675.93	-3752.33	5526.35	-15152.23	22522.88	-15717.84	26468.84	-40680.64	873.72	-62526.03	-4.44	-0.58	177.38	3.69	33812.44	25803.06	32652.2	45650.95	176239.71	227582.73
1	-2284.46	-11500.09	-2926.8	-17285.52	257001.92	-60897.13	110216.74	-163140.72	0	0	-4699.36	-2691.94	-12186.06	7379.24	-9728.17	19464.28	-16926.02	49888.23	-26804.7	51105.54	-7.67	3.76	-103.86	121.31	-24121.72	27844.63	-24769.03	38676.48	-105615.71	128950.47
1	1388.44	7271.81	1933.26	9451.21	52357.67	101386.4	108876.05	-98165.64	0	0	-2453.3	-1933.29	-3731.45	-13241.63	-3690.48	7553.29	-48716.09	34863.39	-74103.06	42858.6	-2.16	0.5	-1188.97	-34.07	-32965.14	22183.32	-35082.09	34123.79	-182869.16	80206.65
1	4550.24	-11774.33	5899.34	-17156.6	103479.06	-89437.69	117137.39	-165265.33	0	0	-3946.18	-3116.35	-3231.39	-7560.64	-6687.63	-7508.09	-9650.91	-37170.24	-30205.46	-39790.14	4.82	-6.73	68.72	239.78	17413.58	33816.9	15714.66	46312.22	80278.03	220290.84
1	-8493.7	9860.96	-11354.57	13093.13	-32421.33	88742	103505.86	99263.13	0	0	5140.27	1965.87	-1575.1	-14259.16	-4700.65	-15882.18	6665.66	-45947.58	-18945.56	-55422.73	-10.25	-1.12	128.4	101.31	24702.86	30596.46	22754.66	46465.79	119646.8	229502.56
1	12491.9	3667.88	17360.06	4606.9	281580.44	57670.32	103392.86	321800.74	0	0	-340.94	2042.49	7476.16	11539.02	9852.44	9956.1	5850.64	38364.13	-15961.27	27919.67	4.96	-14.64	-11.78	399.27	-13139.64	32077.81	-13110.32	41102.38	-59337.4	163492.95
1	-2758.27	-23168.05	-713.87	-89457.73	31401.34	-84868.87	108468.85	9312.96	0	0	-3633.26	583.59	-230.38	-8823.43	5221.93	-16953.07	26209.81	-40453.94	2219.36	-62885.36	8.51	10.04	144.26	-18.01	32853.65	27067.71	33059.98	45754.57	180875.7	227447.95
1	-6127.24	-3465.71	-7932	-4751.34	-16249.93	-34766.84	111952.58	-143320.71	0	0	-1211.5	-168.34	-7232.37	8756	-6257.78	-9830.17	-2084.28	-38589.95	-28157.59	-45792.67	1.32	-4.45	66.13	196.77	19966.97	32284.93	17983.73	46282.13	91337	223448.82
1	-13855.84	-5211.68	-21541.9	-6902.83	-66403.31	-69145.35	111289.94	71217.95	0	0	2612.73	-3115.84	-17021.96	5885.4	-17938.19	15643.91	-47149.07	37686.89	-66037.39	48727.28	10.93	4.38	-589.29	-13.66	-32868.11	24745.69	-34459.55	34384.72	-174691.46	89890.62
1	5866.01	-9300.34	7639.9	-12663.65	84504.16	-61188.36	122183.88	-73929.94	0	0	-2667.18	-4248.46	-7919.66	6747.74	-14963.71	-8881.47	-6390.09	-42442.58	-29769.26	-42670.2	-15.14	5.84	30.52	158.31	18832.93	33404.91	16655.81	46274.69	85304.63	218226.91
1	5241.42	21645.58	4128.16	158755.16	-7747.68	112492.61	102775.45	108338.19	0	0	-2024.72	716.59	-4842.28	-4248.34	-10075.81	-6304.22	-13438.06	-34291.3	-31534.69	-35741.38	5.75	2.18	63.72	242.01	15429.73	33305.83	13710.31	45876.59	74470.4	206598.36
1	-9008.43	15137.97	-11844.36	26277.35	82552.72	75426.99	117951.82	-147752.45	0	0	-997.59	-456.02	-1733.85	-12922.89	14949.48	-15719.97	21473.12	-41478.79	-2397.02	-63009.79	6.49	0.91	123.39	2.21	31389.72	26084.67	31469.32	46019.66	165842.43	232850.23
1	-211.58	-6359.18	-236.57	-8568.22	139618.86	-68129.35	120135.18	-150412.64	0	0	-3521.41	2582.57	-8801.77	3755.68	6330.34	-3422.81	-18564.21	-28322.28	-31277.61	-26915.64	3.03	7.65	28.65	324.63	11186.38	34469.46	8996.29	45010.58	56513.17	201307.55
1	8113.31	-7691.79	10605.51	-10261.8	94871.43	38767.22	102861.64	-110628.78	0	0	1505.47	4502.11	4360.95	15819.93	-5384.68	16323.68	-22726.1	49895.5	-41102.55	50403.42	8.67	-5.57	-257	5.48	-28204.89	24855	-28579.92	37060.31	-136800.48	124839.82
1	408.26	3429.27	666.21	4082.86	89950.84	46549.43	102408.06	-83732.21	0	0	-4114.17	4091.55	-5642.27	11032.15	18454.28	-6349.08	39664.58	-32458.97	18512.81	-58051.51	1.52	2.47	405.42	-17.61	34268.19	25187.5	34982.72	45668.62	218483.06	236884.39
1	4685.07	-20376.37	5826.84	-62051.14	24403.7	-98088.2	96375.4	125950.74	0	0	3776.99	127.91	2829.13	2099.3	7959.68	-16827.1	26027.91	-38699.78	2441.18	-61856.38	-8	-7	99.49	-21.81	33107.4	25962.9	33004.22	45688.8	179549.94	234117.67
1	10875.41	-12028.82	14536.87	-17469.26	69067.82	-59589.07	101923.04	87372.63	0	0	-182.63	953.61	5712.37	2636.5	-13761.45	23860.91	-20712.48	45306.79	-40127.04	52129.68	0.62	2.68	-198.06	27.39	-30617.57	25250.65	-28531.61	37137.08	-134981.93	122830.25
1	-10323.4	6516.39	-14190.78	8339.7	77708.45	55411.23	106179.91	-82701.53	0	0	-1644.89	190.79	-3537.24	-6556.94	10272.3	-12899.74	23423.66	-39769.49	-1535.7	-60483.52	-7.94	5.27	84.72	-5.75	31981.56	27536.66	31552.06	45774.05	166206.41	233888.71
1	8649.32	-6388.83	11037.7	-8547.13	69971.07	-376344.17	86355.95	-146437.76	0	0	-736.11	-2068.92	6919.39	12539.59	-5113.77	23523.01	-36325.72	48491.66	-50255.84	55090.22	8.92	4.34	-375.51	-5.15	-30407.77	24081.32	-31956.18	35590.57	-151187.67	105956.59
1	5036.43	22857.02	6684.18	51359.3	82957.51	64292.73	105120.94	-99296.28	0	0	3761.37	3588.2	3107.07	-7086.67	7227.12	-20443.09	21939.81	-46757.3	-4697.07	-61364.58	5.52	-3.68	115.77	-0.52	30514.57	28493.14	30341.87	45707.36	160198.16	228514.61
1	10587.81	-4528.65	14267.76	-5866.52	114224.94	-6458.58	107508.83	-129075.49	0	0	1103.92	4965.84	-1471.35	8350.23	4617.33	-37.68	-10538.14	12029.3	-24045.67	-211.08	-2.4	-2.86	35.63	465.73	642.29	35825.46	-540.29	42384.27	7065.8	178620.56
1	-20941.01	-3970.2	-98272.54	-5127.16	-237363.7	99795.13	67055.87	279872.42	0	0	2001.07	3593.88	2104.7	-7009.74	-8266.3	18320.01	-28678.77	44039.69	-47938.02	53926.35	-5.95	6.1	-280.69	-5.62	-29752.17	23570.67	-30911.89	36134.85	-147002.76	111562.85
1	-5059.16	-7726.18	-6507.21	-10135.28	128612.27	-137333.7	121058.16	-232088.84	0	0	-3246.84	-324.84	-6870.65	-13461.87	-9927.94	-10394.61	-18661.39	-20573.26	-31226.98	-20800.83	3.39	-0.61	24.27	286.24	8849.3	34926.43	6777.74	44431.7	44042.47	197884.55
1	-10407.11	1426.16	-14423.35	1627.89	-56845.72	3116.29	115053.96	-149146.44	0	0	2986.4	-5834.14	8.49	-11565.42	-10298.94	-7634.49	-9460.41	-36817.92	-30371.88	-37876.68	0.48	0.8	48.64	228.27	17105.54	33276.03	14843.81	46103.99	78335.33	210130.89
1	-1776.34	3217.25	-2218.58	4106.81	550.73	403829.55	106116.7	173240.64	0	0	-283.2	-617.04	4066.22	7831.51	8803.91	22770.26	4859.58	39746.77	-14864.04	33312.87	2.18	-2.02	-21.12	344.76	-16566.46	31948.69	-15196.49	40740.2	-66274.71	151812.59
1	895.57	8208.18	1251.08	10759.72	69852.42	6506.29	96786.65	-15248.3	0	0	-1862.58	902.51	6860.01	1975.74	-9880.01	17801.72	-10915.53	45543.84	-26361.16	47509.31	-5.45	0.49	-77.53	101.34	-23686.42	28268.68	-24280.47	38938.98	-107707.32	139901.88
1	-8193.96	3255.21	-10844.18	3982.51	-151505.98	76782.67	149737.84	-277281.26	0	0	-6208.8	4550.14	-17912.68	7801.48	-11362.92	15529.7	-25285.55	50829.16	-41355.23	53655.77	-3.13	-2.68	-210.53	50.88	-26814.39	26423.9	-28868.12	36891.99	-134594.12	118547.66
1	-8388.01	14960.79	-11050.81	27194.45	17487.96	98049.62	93346.85	88176.23	0	0	2030.92	-2194.08	12108.49	-1256.21	15197.9	4878.22	-1599.18	35694.46	-13316.06	29716.15	-4.63	7.09	3.28	329.65	5906.56	33160.08	-13478.53	40903.22	-56735.82	149267.89
1	-635.41	-2780.16	-743.09	-3695.01	95602.96	-12739.98	97152.49	64500.88	0	0	242.81	-1238.27	5093.52	-2205.27	-4547.73	-18093.76	-338.58	-45970.75	-22755.95	-51817.56	-5.28	9.3	87.79	82.86	22394.2	31474.55	20889.53	46476.92	107618.8	225452.64
1	-7111.7	-1095.42	-9455.51	-1692.12	-54096.49	-46719.87	91675.47	-30804.85	0	0	3842.57	3275.79	2533.59	-4703.29	18427.23	-15939.33	34355.69	-39102.92	7738.27	-65539.56	5.28	4.45	216.87	-29.63	34049.56	25193.58	34180.64	46012.7	196336.59	235039.68
1	18210.56	9464.15	57509.8	12308.26	84928.45	81463.29	103031.32	120802.31	0	0	3490.9	2499.06	8293.57	-3267.65	20529.65	-17342.29	37487.45	-35656.86	17746.87	-59671.11	5.36	-0.41	397.7	-17.66	34632.06	26956.3	34946.34	45579.02	216587.15	236752.83
1	-915.61	5576.14	-935.74	6756.29	33192.15	89758.2	99607.07	-50120.56	0	0	2639.95	2304.31	2042.96	-2877.42	13510.26	-2921.13	29711.51	-39337.69	6850.9	-64048.68	-1.72	9.32	230.98	-39.57	33427.44	27400.11	33940.05	45549.51	190867.4	239220.03
1	1838.51	-11207.18	2311.75	-16197.12	85815.31	-143945.7	116911.24	-203865.8	0	0	-3728.2	-40.4	-4604.92	6523.47	-24488.11	14638.8	-17671.95	45351.73	-34012.34	44575.39	-3.01	4.93	-170.63	49.53	-24935.48	27379.36	-25468.91	38386.41	-119071.9	143171.6
1	-17075.59	-4967.74	-42406.44	-6518.07	-38436.07	68739.78	99699.73	-114792.48	0	0	-4867.58	73.78	6660.34	-12699.08	13455.79	-19867.97	19818.7	-44551.41	-1006.01	-62382.83	-1.03	-0.79	182.96	-4.17	29848.1	26246.56	32053.5	46540.02	170538.27	229102.69
1	8320.33	-5840.49	10850.9	-7798.85	37135.41	-66702.69	99223.41	19640.81	0	0	5647.46	-192.53	6839.73	2321.09	7079.67	9100.55	3139.11	35991.33	-15570.3	26281.25	8.31	-16.82	24.92	178.78	-12726.31	28397	-12599.84	41140.41	-53627.7	156457.49
1	-2264.18	8111.85	-2665.37	10606.13	233594.15	27638.03	101759.51	-57421.77	0	0	-6715.56	-6163.55	-14362.77	-2221.53	-3003.91	22126.43	-22915.07	47149.26	-42639.24	51287.01	-3.95	1.84	-216.15	22.25	-27252.72	24866.4	-28982.29	36981.93	-138530.41	121117.96
1	26834.69	4703.81	49624.55	5522.93	44829.72	-235451.15	109435.1	6115.58	0	0	-1030.4	1409.14	-1119.67	-2823.74	9089.2	-17069.09	28450.7	-41920.91	6932.63	-63645.2	2.22	-9.05	204.07	17.4	34102.19	25726.26	33979.1	45492.32	191530.39	239877.98
1	-3293.25	772.75	-4060.26	834.16	23144.87	59455.31	104314.49	-157664.83	0	0	1032.56	-2773	-2767.87	8304.51	-7546.29	-9507.86	-15139.72	5282.97	-24172.05	694.15	5.41	6.58	33.81	349.3	-105.95	35072.24	-1066.47	41675.42	3032.25	177866.48
1	-8381.11	-416.13	-11463.84	-707.08	-67106.51	35774.86	92392.8	71287.74	0	0	815.49	1582.45	5602.26	6129.3	-14175.94	-9302.1	-9060.97	-35898.01	-30220.33	-39765.9	7.75	-11.04	25.86	266.28	17537.65	32733.81	15689.13	46312.76	80388.1	218573.27
1	-9130.96	4597.18	-12288.2	5975.13	-107446.37	50668.67	105472.52	111141.58	0	0	2742.93	1070.55	15993.68	13077.47	26947.2	-9285.56	46081.76	-33814.79	21579.2	-55182.96	1.59	0.11	317.68	-15.08	33911.53	25137.71	35108.98	45692.26	226170.26	242836.71
1	-17668.55	4317.61	-51864.48	5356.6	-84463.94	-107420.94	115551.11	-180118.82	0	0	1842.54	3496.73	7109.23	-147.8	-1053.84	-6227.78	-21321.99	-20063.96	-30829.32	-22111.24	3.31	2.47	21.01	380.4	9235.71	34234.06	7317.93	44582.01	45665.23	201785.61
1	-10928.3	9123.13	-14876.3	11977.94	-123169.32	109441.65	96204.57	179463.37	0	0	8247.08	-351.94	3091.95	-7444.34	-17724	8307.61	-24988.31	51139.47	-35041.07	54428.7	0.53	5.54	-183.61	44.17	-25943.34	25872.77	-27307	37736.74	-121917.13	120754.29
1	829.05	-7097.26	1168.93	-9614.05	78687.85	-37532.74	99619.02	-79531.9	0	0	2526.88	3199.96	1000.85	-6500.61	9275.35	-15061.26	19792.18	-37703.4	-4305.43	-60954.37	4.34	-1.12	142.64	15	30883.73	27370.82	30253.65	45877.59	158487.98	236239.46
1	-2716.48	5868.06	-3259.19	7351.75	75764.93	71808.24	102603.89	-111563.41	0	0	-2884.36	5273.82	1647.05	4866.38	1317.44	-10789.2	9049.34	-49656.38	-18849.08	-54462.08	2.09	-1.14	106.99	97.32	24462.73	30633.72	22706.37	46319.61	120490.93	217950.21
1	-7293.92	-14216.44	-9468.28	-21701.54	103004.47	-135212.46	118918.18	-206062.97	0	0	599.05	-1874.46	-2479.56	-6629.15	10297.46	-13453.9	26226.73	-41213.9	139.76	-61623.92	4.5	6	155.06	7.62	32742.53	27567.18	32505.55	45745.07	173943.57	235240.02
1	8498.2	4055.94	11665.4	5032.01	121271.07	-108170.94	116691.08	-182414.21	0	0	2289.67	-320.15	-10072.83	-9280.95	-8586.06	-12429.2	-8462.09	-38981.6	-29620.19	-40596.62	5.96	1.66	78.89	327.68	17954.67	33121.7	15725.66	46175.41	83461.31	207763.77
1	-7829.05	-208.82	-10641.64	-439.03	-87528.78	-9009.43	122895.13	-195304.31	0	0	-3843.41	-1496.59	-8373.46	5804.97	-16370.91	10708.93	-46645.93	37795.26	-64104.67	48784.64	2.87	0.88	-352.91	-13.73	-32312.55	22083.01	-34292.46	34596.69	-171680.72	89916.21
1	1123.74	-902.49	1525.88	-1266.25	101025.4	10187.01	114030.59	-102108.54	0	0	123.33	-3728.5	-5227.69	-8745.68	-15503.65	-9598.48	-19919.32	2373.78	-26992.16	-5626.64	5.86	-5.4	17.98	396.27	3046.63	17053.04	1270.8	42338.28	12438.95	190908.54
1	-12181.21	9837.89	-17882.79	12999.19	-41101.94	1908.16	100218.96	-15106.34	0	0	574.61	-3095.64	-2043.27	-5949.67	5396.91	-14731.96	15933.73	-46590.21	-10211.79	-60034.83	-1.34	-4	141.13	47.25	28010.27	29556.71	27312.61	46252.62	143962.53	232463.1
1	8814.71	16114.33	10856.81	103148.28	46827.3	42339.56	105067.81	-18855.87	0	0	7178.52	3461.44	7275.3	20648.28	1783.23	-2052.14	-16169.5	2989.19	-27165.78	-5526.32	-5.56	-4.02	43.59	459.63	2467.35	34141.51	1077.02	42348.97	13185.13	187032.35
1	-11324.77	-17335.58	-15023.7	-29636.16	190003.98	-292828.34	228337.06	-336570.85	0	0	-1277.3	310.39	-2529.2	-3694.07	-403.76	-7284.84	-16122.53	-24846.41	-31366.8	-25977.39	-0.77	-6.56	53.84	368.56	10672.16	34587.91	8620.91	44835.96	52609.73	204051.18
1	-839.4	-2807.15	-953.13	-3691.45	81598.8	-12091.18	103903.22	-125391.28	0	0	1176.97	-1716.59	-15369.02	-3559.45	-14071.63	1701.01	-45244.46	31244.53	-73325.42	43390.14	-1.83	-5.05	-876.21	-28.45	-33115.54	21852.35	-35003.84	34151.45	-181340.75	81588.33
1	4059.54	-25171.27	5174.65	-45745.25	68611.03	-43263.23	107072.9	-41212.79	0	0	4066.84	4841.94	3344.95	5592.92	-17261.94	29903.37	-26159.42	41326.47	-45142.45	51640.69	-6.24	-0.29	-242.81	25.8	-28486.45	24530.54	-29890.75	36484.19	-142767.39	116271.88
1	-6790.33	-15022.19	-8786.69	-26270.11	93768.26	-124033.27	108602.17	-188998.43	0	0	2188.24	-5520.67	-218.67	19.56	-7152.63	-11999.03	2979.14	-45355.15	-24175.19	-49957.16	-8.65	-0.18	112.64	116.84	22225.4	31976.36	20218.37	46296.58	104045.81	219569.37
1	-19892.2	-6604.93	-40201.59	-8614.47	-301325.06	-168323.1	242792.19	-359922.09	0	0	4410.66	-3894.9	3705.35	1079.6	-18100.04	15354.57	-23308.83	47109.07	-36502.15	51027.43	0.94	-0.53	-122.26	56.74	-25792.74	26689.61	-27216.08	37657.1	-126034.26	128342.77
1	-3174.19	-4899.39	-3933.36	-6440.7	170554.17	663.86	109518.34	-97815.46	0	0	-1747.97	2117.93	10735.8	-1692.26	-9627.02	-3239.18	3059.95	-45744.53	-23173.38	-52126.22	5.83	0.43	68.62	128.84	22074.64	32094.37	20671.54	46333.84	109834.68	216569.32
1	-20783.78	1316.86	-51521.09	1456.99	-79050.17	-45232.54	114189.81	42984.9	0	0	1946.12	-2041.27	-5474.06	3087.48	20168.97	-9385.07	14713.21	-42526.99	-11053.04	-58609.6	2.9	2.35	109.91	32.55	27642.14	29144	26555	46063.83	139538.59	230115.23
1	530.53	-13644.79	662.03	-23687.67	47871.18	-58692.43	94448.71	-42999.14	0	0	150.57	-4903.95	4554.04	1156.18	-1448.66	16642.28	220.72	51698.9	-18930.78	41939.63	-3.12	2.79	-48.25	246.63	-19772.61	29839.66	-20045.36	39926.86	-87489.9	148567.31
1	5760.01	8447.24	7688.74	11202.53	60128.55	-12677.85	99921.6	-9406.11	0	0	2999.01	-301.55	15002.67	-7249.83	-1599.09	22446.85	2037.03	46835.6	-17844.93	39772.14	0.16	4.09	-53.7	321.47	-18364.67	29472.91	-18531.99	40357.57	-82411.2	154272.97
1	4880.07	2378.29	6336.91	2770.78	51592.29	-68448.67	101464.55	12565.58	0	0	-1752.82	1641.67	-9406.17	-3903.2	14941.85	-6608.26	37103.22	-30591.26	18333.83	-59806.14	0.77	-1.35	250.53	-18.94	36956.47	26582.56	34961.56	45767.5	216147.97	242024.76
1	-4847.16	18621.36	-4892.96	116843.72	69492.07	83545.14	103551.19	-113159.48	0	0	-2658.1	2206.02	14528.83	11351.87	-2730.64	11860.92	-41873.99	43535.37	-54762.9	54966.32	2.18	-0.97	-387.59	2.78	-31502.98	23950.66	-33115.92	35041.49	-157712.19	98724.97
1	-6365.13	-6446.04	-8085.96	-8575.65	82046.49	-40177.41	98374.83	-64000.94	0	0	-3415.06	-1493.56	-10394.07	-9927.51	-2852.59	3337.34	-18185.07	3300.54	-26646.25	-5428.95	1.93	-2.76	18.04	457.09	2638.62	34903.39	1200.23	43324.31	17569.32	180022.61
1	-5964.21	-57.07	-7703.2	-177.43	-94159.26	20442.8	85429.89	368745.43	0	0	-195.16	5058.48	10969.47	8428.11	7496.39	-12922.84	12189.35	-46511.07	-13660.61	-59091.26	2.71	-1.32	184.35	43.9	26651.81	29668.6	25491.47	46342.19	135716.89	220011.02
1	2585.68	-677.61	3353.42	-1099.02	39653.29	-141389.6	95010.43	-31372.41	0	0	1363.86	1782.69	-18.67	8279.25	10476.75	-7572.07	28405.48	-37461.65	939.69	-62439.16	-6.15	-19.81	197.38	-44.48	32156.48	26052.15	32671.41	45541.28	175974.49	231543.33
1	5429.17	-4153.09	6963.5	-5443.97	412444.7	-51117.63	303520.86	-414795.49	0	0	-4610.56	2108.45	-10432.54	-12070.54	397.05	-5515.84	-6959.94	15343.48	-21788.85	5894.96	-0.57	0.52	29.86	321.31	-1486.3	33741	-3267.1	41333.79	-3490.64	167022.87
1	4666.73	-7826.73	6146.55	-10444.6	101543.94	-126438.58	111853.86	-196579.68	0	0	-3504.93	859.91	-5382.88	-1507.71	-4381.7	-277.79	-10223.23	-41101.64	-30189.89	-39447.61	-4.13	-0.48	86.13	215.69	17238.84	33136.35	15331.73	46119.81	81191.77	208972.55
1	235.15	7383.57	401.14	9557.46	152785.79	237534.3	165842.24	-301859.58	0	0	-2770.06	2808.24	1161.04	-609.88	-9486.4	-10693.35	4873.05	-46805.54	-20256.26	-53434.58	4.51	-13.8	75.41	38.39	22930.1	30820.61	21775.47	46635.91	114310.83	220788.32
1	-5954.01	-3862.33	-7777.8	-5390.99	8040.59	-59783.06	94617.08	33816.19	0	0	-2201.55	-2613.62	-9919.6	11611.36	2524.93	-11760.47	20334.57	-51349.79	-7749.44	-59843.16	1.85	-1.38	126.46	38.19	28720.82	27714.31	28187.42	45902.22	149719.65	225705.65
1	10316.93	4202.36	14146.64	5185.73	108216.62	-36504.88	109682.03	-145361.84	0	0	1382.7	472.71	1002.05	5956.48	-11565.53	15367.51	-4867.26	45385.55	-19538.24	42423.4	2.99	-2.97	-80.32	215.16	-20543.84	27697.66	-20689.98	39722.53	-90179.27	145847.25
1	-24122.59	8097.07	-357399.1	10371.66	-374896.74	134037.61	96870.51	417846.32	0	0	-556.31	-2895.98	-6236.44	3921.43	-3715.92	13598.84	-35981.44	43859.12	-54941.12	53025.03	-8.74	4.52	-365.21	-20.08	-31724.19	22851.22	-33095.62	35144.21	-160105.6	102931.61
1	8613.66	-6559.3	10954.22	-8929	31998.34	-76633.94	102410.41	42903.58	0	0	3588.51	-1320.98	2735.15	-1642.85	-11441.91	-8302.73	-14908.15	-26450.5	-30990	-23229.35	1.97	-4.05	32.57	382.91	9658.21	35277.12	7497.8	44606.97	47815.72	201252.72
1	717.41	-18308.91	873.92	-53447.2	102014.36	-137331.95	124188.45	-208954.8	0	0	3876.1	2821.87	-358.05	-6056.88	2729.15	-23215.76	16079.71	-45351.12	-10080.78	-60191.02	3.84	0.64	107.73	27.31	27988.94	28746.5	27507.3	46288.53	145191.91	228572.52
1	14043.33	20301.37	18855.06	64275.48	126096.54	140035.03	121226.98	-232719.73	0	0	-913.75	2160.26	-3534.89	631.9	17312.02	210.78	45872.78	-29200.39	21095.89	-53864.3	0.08	-0.28	501.49	-13.54	34372.51	25559.15	35138.33	45489.73	228142.99	243476.82
1	2867.15	-610.36	3827.09	-892.09	94241.52	14900.44	109511.13	-92341.65	0	0	-5147.46	4460.5	-5291.2	-2250.43	-7387.04	20460.94	-16503.05	47454.64	-35474.52	51079.11	9.95	-0.67	-235.92	63.96	-26254.42	26522.14	-27057.9	37781.82	-123891.54	128081.55
1	-5249.42	10296.64	-6671.59	14194.86	46930.35	114603.75	105029.38	-113642.38	0	0	-27.86	-5392.66	6824.84	6019.2	5899.8	19243.48	-1025.94	25601.59	-17158.06	19399.3	9.61	1.93	12.01	365.75	-9924.1	33578.72	-10302.69	41169.54	-38032.13	156986.46
1	12068.51	1503.24	17447.91	1727.88	50018.33	-51937.42	92031.74	34389.27	0	0	-6366.67	-6572	-10670.49	-11537.56	-21193.54	11532.23	-38238.41	43195.69	-55406.83	55457.65	-0.22	-6.86	-552.96	25.36	-31177.69	23792.37	-33095.99	35120.97	-158212.73	99658.53
1	-6992.36	-6838.24	-8949.19	-9177.17	36697.55	-177240.69	116403.4	-224643.86	0	0	-5099.42	-4511.57	-4079.46	-5416.78	-3949.65	-238.07	-21150.74	-13909.22	-29553.97	-15920.74	-12.26	4.53	59.45	376.69	6883.52	34768.05	5229.93	43829.7	39094.98	188494.49
1	-10117.46	-1393.77	-14141.91	-2007.32	-67189.07	-133371.3	110917.61	-166217.41	0	0	-1050.89	-3496.96	10654.92	15582.91	7054.39	22947.77	2662.87	32327.08	-15196.01	26839.69	-9.8	0.98	-12.5	373.16	-12830.2	32493.96	-13012.74	40964.91	-56528.14	155967.66
1	9184.79	-4212.74	12051.46	-5469.19	223603.6	148609.15	164979.26	-282955.8	0	0	-2447.86	-3227.25	-7471.92	-3039.36	-2833	21170.81	-1761.02	51509.41	-18833.96	46471.23	-1.44	-0.33	-80.79	216.13	-21151.51	29040.62	-22007.03	39625.5	-92232.36	135277.63
1	-5977.3	-10707.01	-7955.54	-16539.32	-43482.58	-54844.87	102302.95	31890.5	0	0	6473.78	-167.85	2850.31	-924.26	-2881.69	16519.69	-31302.08	43358.95	-51463.28	49686.86	-0.5	1.3	-335.29	-9.9	-30882.29	23527.71	-32010.32	35553.94	-153560.07	111441.89
1	-1525.83	2318.01	-1819.81	2809.28	182804.41	48723.21	105285.7	-125563.65	0	0	5.16	-2117.95	5482.09	4077.38	1612.36	7175.95	-17563.96	8193.75	-24630.4	-1746.71	-1	-3.33	26.72	599.86	836.27	33858.78	-364.76	41767.3	12891.57	164279.43
1	-14041.52	-719.61	-23793.72	-1156.94	-54956.64	-49882.67	100092.69	34033.39	0	0	-2388.38	3813.41	-1898.46	9663.54	3606.59	1633.61	-15823.67	-3123.28	-27401.41	-9726.47	-0.54	3.99	27.9	465.41	4018.44	35784.11	2417.92	42632.13	23984.12	187277.18
1	-5684.85	5961.39	-7403.35	7578.53	20955.74	70137.84	109899.58	47863.63	0	0	4800.85	-2381.13	-2452.65	-11023.63	-26227.79	13320.09	-47333.46	33972.51	-73335.63	43355.04	-6.52	0.62	-872.09	-30.56	-33251.87	21528.56	-34963	34121.54	-181308.45	81567.85
1	8802.61	4275.7	12284.41	5328.2	114609.1	-2216.15	113303.37	-128645.84	0	0	-5664.74	-2654.36	-3292.8	-3986.58	13478.66	13.13	36785.35	-37741.69	14565.58	-62159.38	8.79	2.47	291.09	-18.54	34681.46	25296.44	34792.35	45819.43	209876.12	241287.82
1	8568.81	7168.27	11545.3	9173.46	76175.13	-4588.87	98798.7	-64621.31	0	0	-2073.99	-7258.2	-4929.99	-7210.52	10069.13	-11075.53	14886.29	-48339	-9173.24	-61221.56	-0.67	4.72	177.13	22.2	28879.15	29301.25	27894.9	45696.5	148092.98	222021.46
1	12484.86	-3630.35	17625.05	-4652.88	90019.8	59048.13	87689.47	98281.67	0	0	2625.19	-239.87	4050.66	-3141.47	4672.25	12822.52	2100.71	31487.06	-14704.88	27235.4	-8.41	4.38	-9.79	299.5	-13762.95	32732.51	-13047.65	40849.25	-57886.27	160161.81
1	-22907.9	13104.22	-52269.86	17431.32	-48326.42	26865.59	91350.82	29012.99	0	0	1420.11	-2986.57	-8692.51	-8381.47	24550.48	-23818.94	27565.75	-37842.26	6131.42	-64995.65	-3.61	11.59	232.7	-27.21	34363.97	26739.17	33893.09	45643.46	191038.13	232075.97
1	-6636.74	3447.29	-8480.93	4211.76	-55207.95	135477.17	209617.36	-327521.85	0	0	-3502.72	-574.25	577.75	10384.91	23068.33	3793.32	33504.72	-32945.35	21143.87	-56907.67	-6.35	-1.17	424.86	-17.95	34252.1	25408.52	35084.19	45605.39	223385.06	241992.25
1	16974.77	-15718.69	28417.46	-25412.07	75569.6	-48638.73	102569.16	57719.81	0	0	407.31	3540.45	6852.1	-12761.73	15380.95	-18992.34	35352.03	-39164.9	11487.37	-62342.36	-0.47	-2.91	431.2	-3.87	34269.85	25196.96	34501.12	45501.18	202436.04	239102.18
1	9399.33	9570.89	12311.48	12651.01	220002.09	201301.02	180365.94	-310936.07	0	0	-1489.84	4867.69	13461.44	3782.18	20167.25	-10602.77	31885.89	-50946.52	7895.55	-64603.22	3.52	8.75	202.96	-44.13	33679.49	25879.57	34151.39	45881.54	196245.15	232376.63
1	-18525.76	-12088.19	-50751.67	-17302.43	50320.23	-72124.75	99524.36	57059.82	0	0	304.11	-336.67	5335.83	-8927.58	-15635.61	25162.8	-10764.81	51576.36	-27059.74	47855.93	-0.43	0.88	-86.11	98.92	-23762.48	27516.03	-24385.91	38705.38	-108045	139707.45
