s1	s2	s3	s4	s5	sn1	sn2	sn3	sn4	sn5	ts1	ts2	ts3	ts4	ts5	labels
26691.31	17876.12	0	0	0	4627.18	5767.16	-7538.65	-48774.85	-91741.3	6.74	-10.13	-7905.6	-33209.17	-168018.59	2
-20685.33	2005.32	0	0	0	1434.3	-4602.1	-4283.06	-18965.29	-48114.4	-7.53	-34.12	-8052.95	-26075.61	-182516.81	2
4595.02	27920.52	0	0	0	-1305.8	-3318.68	-1000.02	-30779.37	-73733.28	3.25	43.58	-4025.06	-41656.67	-205945.71	2
21154.37	-11539.96	0	0	0	-2145.08	-2876.04	-13391.18	-33332.05	-67221.91	0.99	-31.2	-8226.91	-30744.21	-184444.35	2
-15436.61	-6153.65	0	0	0	-3979.53	310.59	-2369.17	7292.22	-17440.83	-5.55	-23.64	-6135.9	-17617.59	-74805.92	2
681.25	721.72	0	0	0	1886.8	3303.23	16280.25	51266.93	87093.82	1.17	148.17	28343.62	64900.92	341151.68	2
4108.87	-4116.21	0	0	0	-3052.89	-6625.05	-2689.05	26257.5	-159.68	-6.78	-20.53	-2175.7	-11613.5	-77614.28	2
12247.87	-6913.8	0	0	0	-397.34	-6103.13	-7224.36	7365.6	-20320.53	0.16	-28.08	-5872.43	-17095.61	-81408.14	2
1434.46	-22558.02	0	0	0	3914.1	3537.19	15429.6	50972.63	59705.98	-4.57	126.94	21699.66	63908.03	341488.96	2
-6390.63	24582.77	0	0	0	-1014.79	-9160.67	-8008.37	-22472.16	-45863.87	1.58	-7.86	1135.38	-15503.86	-106230.41	2
-19363.73	-9559.81	0	0	0	1537.53	2127.07	-4289.29	25268.69	-874.14	0.82	-19.3	-1012.81	-10570.21	-79613.47	2
-13785.49	-20849	0	0	0	-898.9	1432.45	2332.41	-38332.34	-77507.99	1.7	-44.47	-10156.68	-34520.32	-194159.5	2
34404.79	-26349.65	0	0	0	1947.98	2727.79	59.38	-58789.02	-102050.85	4.03	0.86	-6555.01	-33189.01	-163240.29	2
1946.2	-9433.67	0	0	0	2250.86	-2736.46	468.91	-46245.12	-84736.02	1.99	-19.96	-8277.35	-32922.25	-171907.82	2
21758.44	-2490.63	0	0	0	-613.13	-2062.56	-1047.05	-408.25	-31079.43	4.74	-15.66	-4740.56	-18002.81	-88573.73	2
-19100.7	-1257.8	0	0	0	-4.06	-4340.96	-11216.22	24995.75	22258.6	0.09	-6.42	-1492.69	-11618.87	-40177.95	2
27033.99	-14466	0	0	0	-1056.44	681.46	-3645.91	-3700.69	-2500.38	-3.07	-14.63	-7491.53	-21452.94	-51736.62	2
-22091.84	2987.87	0	0	0	1301.06	3085.55	954.27	29731.08	13545.22	-0.43	-8.44	-1983.76	-11875.34	-45599.66	2
-18017.72	-25347.65	0	0	0	4075.84	-6608.67	-5798.4	-65564.48	-109688.91	-1.53	20.83	-4830.39	-31157.46	-155887.92	2
-24546.4	-8442.28	0	0	0	1439.11	-3792.7	-15074.32	-17117.71	-32318.73	-1.59	-5.19	-10674.43	-33870.6	-214036.73	2
-14502.39	-716.6	0	0	0	3757.44	-4826.92	-1332.2	-17811.93	-49327.55	-2.82	-42.83	-8429.05	-27517.73	-184046.58	2
-15031.34	1493.13	0	0	0	2874.25	7774.48	2389.78	3302.45	-25079.29	1.25	-19.54	1027.9	-12793.65	-98709.1	2
8245.98	20546.27	0	0	0	-1922.7	2816.81	-15493.2	-59033.16	-87962.86	4.04	13.21	-4953.22	-27194.4	-138145.85	2
-19408.12	-1731.29	0	0	0	4593.87	9738.03	-2459.09	-39599.27	-68175.18	0.77	-5.13	-5518.05	-24205.27	-126596.59	2
-6488.2	11693.83	0	0	0	-3590.58	-2464.6	5742.59	35577.05	25923.94	4.51	5.14	654.51	-8702.01	-35989.56	2
-19794.04	-15024.61	0	0	0	-4368.74	10320.26	-10681.76	-68156.32	-103364.6	2.37	12.85	-6101.99	-30697.78	-155760.7	2
-19685.96	9638.21	0	0	0	-3875.7	-3936.9	8684.15	45683.63	20089.05	0.21	9.93	5052.41	-5526.17	-18284.01	2
-23944.95	20034.24	0	0	0	192.06	-4393.01	-14973.07	-57763.27	-95468.72	1.27	-2.25	-7430.11	-31986.5	-163150.49	2
12173.59	-6109.29	0	0	0	-1521.17	-14829.39	-5304.69	14122.87	-18895.19	-1.09	-17.42	-3654.67	-14584.72	-87329.28	2
-21881.51	-6820.47	0	0	0	-1919.81	1291.3	5525.47	14039.37	-16263.04	-3.44	-20.67	-3974.65	-14370.37	-86064.9	2
-18813.46	-6930.19	0	0	0	-1406.24	3023.59	7108.95	18253.08	-10533.32	1	-14.22	-1931.38	-12585.97	-84679.71	2
-16748.99	-19289.63	0	0	0	-2646.86	-7910.62	-19839.78	-69885.39	-104019.25	-2.28	33.62	-3683.23	-28479.72	-146749.75	2
13339.96	21437.86	0	0	0	-4155.35	-6699.96	-13033.87	-60980.83	-100259.71	-1.16	13.53	-5273.67	-30158.8	-153357.46	2
-2477.3	-1603.89	0	0	0	-4048.82	-8508.48	1626.8	21206.22	-7508.86	0.8	-21.59	3561.93	-8722.05	-7687.61	2
263.06	-511.02	0	0	0	-23.85	-8594.72	6579.78	3377.34	-27785.32	3.38	-18.11	-3941.37	-16525.91	-89442.35	2
-16298.05	-18486.38	0	0	0	-2757.39	443.67	5101.03	43707.79	21714.54	-2.46	-4.08	4309.7	-6121.9	-21652.23	2
7905.76	-3708.93	0	0	0	-4435.33	-4408.28	4154.19	501.52	-19238.36	2.15	-29.47	-7168.49	-20844.95	-62210.07	2
-3457.68	10043.59	0	0	0	-2785.38	-6933.64	-10477.38	-52055.41	-85527.05	-4.9	8.44	-4179.45	-25843.74	-134759.89	2
9731.57	4117.47	0	0	0	1985.68	-2785.33	-5951.15	-40895.34	-70875.43	1.95	-23.14	-24286.9	-27647.28	-130390.27	2
10273.68	-2145.71	0	0	0	2297.15	-6583.86	-3849.7	21625.6	4609.88	3.13	-26.84	-3286.83	-12056.83	-70418.69	2
7214.52	13030.12	0	0	0	-2000.23	-5561.23	5174.55	-43618.62	-73271.57	4.85	7.6	-4579.54	-23792.17	-125549.35	2
26468.47	-3791.63	0	0	0	-377	5746.67	-1153.49	26230.47	19374.51	5.79	-2.67	-1686.9	-11662.69	-41195.66	2
-9452.77	-11894.51	0	0	0	2819.77	-5558.04	2304.13	-35326.21	-72011.61	-1.22	-53.65	-9878.02	-33082.03	-191128.97	2
1111.99	27715.28	0	0	0	4750.45	-10425.54	8742.58	10818.71	-17196.8	-1.11	-19.27	2039.21	-9971.91	-5920.81	2
16254.74	-5210.04	0	0	0	922.06	5896.13	12434.77	36663.18	27767.93	3.8	5.51	829.47	-8973.52	-36234.68	2
-18741.32	-9719.66	0	0	0	-1390.11	4749.76	2702.52	37982.94	10089.8	-4.25	-15.69	3588.91	-7100.02	-17046.06	2
-11885.69	8629.6	0	0	0	2709.2	9830.3	-530.06	-36623.98	-65479.01	2.23	3.35	-3881.03	-21843.24	-121012.34	2
-20721.88	-6429.4	0	0	0	903.58	-9519.8	66.02	6555.58	-20229.56	0.29	-38.81	-6172.24	-17884.9	-76487.39	2
19770.73	5791.3	0	0	0	-18.27	-4595.42	-9439.85	-32823.54	-72164.49	-4.53	-33.45	-9871.25	-35290.45	-197553.59	2
23498.88	7895.94	0	0	0	-2830.17	-11457.37	-13473.57	-55944.97	-89300.11	0.44	-1.55	-6509.63	-29912.83	-156391.16	2
25808.94	46560.17	0	0	0	-468.49	-3960.06	5653.01	-34961.82	-57004.85	-2.13	5	1097.95	-17150.07	-114466.81	2
-12047.28	17203.8	0	0	0	3765.24	12201.26	-13924.69	-34468.87	-71557.71	0.87	7.55	-6379.55	-39861.53	-205408.51	2
3735.77	-5004.26	0	0	0	-954.09	-118.15	8051.42	-17664.2	-51035.55	-1.99	-12.27	-5823.06	-21097.98	-95394.44	2
29935.64	25041.7	0	0	0	-503.55	5284.07	-5475.39	-60426.73	-90211.42	1.23	17.77	-3234.17	-26274.81	-139309.73	2
14263.67	2529.56	0	0	0	-2914.62	-3974.63	-2577.9	19414.07	13412.95	5.62	-8.28	-3418.09	-13064.18	-44356.47	2
4552.37	-19822.87	0	0	0	4495.94	-8266.26	-2969.64	-2228.49	-2271.29	1.44	-20.48	-7655.93	-21489.81	-51252.87	2
18902.5	21732.28	0	0	0	-2878.38	-4264.14	-16561.98	-57340.6	-92654.21	-0.84	9.07	-4741.58	-27972.57	-143012.98	2
13631.25	-19133.76	0	0	0	-315.28	3902.63	258.92	-31212.35	-71343.11	10.76	-29.41	-10186.63	-34219.15	-195395.9	2
10837.8	4958.27	0	0	0	1572.49	6765.32	3747.41	25400.96	13663.7	-4.02	-6.64	-2984.53	-11848.28	-45887.64	2
20835.31	11172.49	0	0	0	4455.65	12661.31	-1874.56	-6201.9	-33958.62	0.8	-7.91	1966.75	-13591.57	-102990.33	2
30514.34	28901.65	0	0	0	243.03	3934.77	-15753.97	-59897.98	-95650.24	1.67	32.67	-3541.09	-27045.61	-142237.52	2
-8537.73	-3952.14	0	0	0	-3209.39	-2153.63	-599.9	24010.8	141.76	-1.02	-16.7	-2569.34	-12133.58	-75526.59	2
17101.61	-7388.99	0	0	0	-2431.09	-538.12	-9494.98	-37397.2	-73125.74	-5.85	-20.71	-9327.84	-31789.7	-183078.11	2
-4983.39	-6939.73	0	0	0	1378.38	4617.21	-1679.92	25594.69	15075.82	-1.1	-11.66	-3046.11	-12759.1	-43529.64	2
2212.2	-3576.74	0	0	0	-6034.3	9058.94	7697.77	-12700.94	-44124.28	-2.22	-9.87	-4187.61	-18669.41	-96878.11	2
-19364.05	-4130.25	0	0	0	3334.31	-5337.55	-8467.26	17056.31	-5259.33	0.54	-9.47	-4249.98	-13727.22	-75533.59	2
-22851.59	10.56	0	0	0	-1262.18	-2898.94	1153.9	24433.23	3880.3	-7.26	-18.81	-2178.88	-11621.9	-72557.28	2
447.18	-2988.04	0	0	0	-992.21	1385.76	-6632.01	19082.61	-4553.26	4.68	-12.02	-3926.71	-13309.38	-76741.52	2
13232.39	-3998.35	0	0	0	-1572.51	-10977.33	747.89	8329.24	-20217.07	1.92	-17.12	-3989.82	-14528.07	-87802.17	2
1047.61	-1277.19	0	0	0	-5032.67	9948.19	942.25	14452.16	5168.61	1.16	-17.61	-4427.61	-15168.41	-53372.88	2
8089.44	8141.82	0	0	0	1459.52	4313.53	18809.62	-18145.09	-40454.26	3.03	-27.23	-8998.11	-27643.7	-191209.19	2
21216.29	-3309.63	0	0	0	-4831.45	-267.22	-1777.39	19616.45	-4621.54	0.23	-22.41	-1896.17	-11972.14	-81640.56	2
-8331.35	4220.32	0	0	0	1598.35	-395.55	7769.26	12879.85	-3623.59	-4.08	-22.47	-6492.05	-18742.61	-57521.02	2
-15043.09	-32837.47	0	0	0	-203.65	3640.39	12639.26	49464.95	41019.04	2.47	90.1	8738.23	-3990.86	-20669.44	2
-1233.02	-7732.86	0	0	0	-2229.89	-4246.59	-4635.07	-43679.34	-85825.43	7.51	-20.07	-7470.97	-33823.68	-172005.47	2
20242.7	-8736.61	0	0	0	1022.85	-754.74	9306.19	28995.38	25970.66	3.92	3.28	-112.15	-9088.22	-36986.3	2
2274.88	-367.08	0	0	0	2323.75	6941.57	13216.66	29706.62	2862.13	0.48	-22.74	3210.6	-7629.69	-12641.66	2
-5765.7	-10769.8	0	0	0	-7135.57	-11381.22	-6649.69	-35157.32	-74649.19	3.96	-57.33	-7756.23	-32340.56	-181908.02	2
-5035.15	19066.77	0	0	0	1765.75	-12767.25	11633.33	19139.1	-8274.53	-0.2	-18.38	2973.62	-8689.46	-7604.04	2
7961.6	3908.58	0	0	0	3107.39	-8054.71	-1391.46	-28574.86	-57479.95	-2.27	-4.26	-4076.64	-20037.53	-104240.41	2
572.46	-2250.58	0	0	0	-262.8	3675.82	-2094.6	17974.57	-577.89	-3.72	-17.16	-5535.98	-16007.4	-59753.98	2
-12671.48	-4636.02	0	0	0	-5422.79	-2161.02	-994.68	23349.44	256.29	0.96	-17.83	-3399.94	-12483.75	-74094.84	2
10366.32	-22007.71	0	0	0	984.73	-832.34	-11233.87	127.74	484.04	2.13	-19.42	-8018.32	-21162.34	-50576.63	2
21744.98	26073.79	0	0	0	-408.99	-6294.18	-17432	-45150.39	-72199.75	-1.47	6.23	-1745.39	-23426.11	-117456.13	2
5287.72	25613.61	0	0	0	-2928.85	2126.01	-19231.44	-63610.89	-102140.31	-0.76	16.82	-4897.04	-29351.11	-150913.57	2
-8023.07	-11564.13	0	0	0	1130.32	-3119.24	12782.89	41158.35	11918.22	1.5	-10.41	4209.79	-6336.18	-16466	2
-16149.81	40922.11	0	0	0	-2515.18	-4216.95	6501.84	-9957.75	-38759.8	-1.13	-9.67	2030.01	-13384.31	-880.04	2
-4473.42	-928.75	0	0	0	-269.63	1544.51	-1142.43	-9209.6	-37112.55	6.3	-34.93	-7699.85	-22653.55	-81208.59	2
3545.58	28477.72	0	0	0	194.39	15492.36	-7985.91	-59517.55	-85739.33	-8.36	24.08	-2303.05	-24633.02	-137988.09	2
17281.16	44884.39	0	0	0	-2955.62	-6486.9	-21544.24	-49575.61	-72203.05	-3.51	19.17	36	-20005.5	-117469.97	2
1892.53	-1770.19	0	0	0	1417.1	7783.63	2110.27	27525.62	4079.11	-3.1	-15.83	-3110.77	-12148.51	-70266.96	2
-19952.31	-12606.46	0	0	0	222.43	-18237.83	-10380.99	-47451.95	-88108.89	0.09	-13.93	-5751.17	-33716.1	-170309.08	2
12119.69	-5649.02	0	0	0	-2045.02	5093.51	5103.19	26487.93	3090.23	7.28	-15.12	-218.03	-9781.22	-76461.73	2
26427.04	-32031.64	0	0	0	3039.69	-3327.5	997.43	-37302.99	-75362.95	-0.24	1.3	-7602.52	-38914.35	-204562.48	2
-13302.76	-6271.08	0	0	0	6126.2	6887.84	2835.94	24738.08	325.86	1.46	-33.22	-2698.43	-11859.39	-76638.79	2
-1450.73	-12145.42	0	0	0	6145.77	-11614.85	-5411.41	-31444.87	-67669.86	6.87	-34.42	-9010.41	-31263.67	-183952.22	2
-12900.85	7926.9	0	0	0	-2724.81	6754.14	6390.62	30194.35	19001.95	1.68	-7.52	-1250.56	-10370.54	-41953.43	2
-5783.69	-22977.19	0	0	0	2592.12	-4323.73	-10511.56	-1025.73	-3636.8	-0.38	-16.76	-8681.83	-22046.03	-51099.42	2
-5933.27	24250.67	0	0	0	-402.8	6453.84	24076.9	53732.25	55449.39	0.85	57.06	10187.57	-4510.49	-28928.34	2
17251	6791.61	0	0	0	-5551.67	-5485.07	996.37	31614.53	17694.54	3.73	-17.19	-1193.82	-10665.51	-43310.91	2
-7388.46	-12099.42	0	0	0	-1478.58	9260.69	3997.02	-35468.21	-67400.27	5.7	-35.45	-9299.02	-30954.66	-183684.14	2
-26066.94	-11936.33	0	0	0	-3712.7	-8774.01	-13566.34	-28929.44	-66355.62	-1.53	-42.59	-10343.5	-33442.47	-194831.89	2
29141.2	33565.87	0	0	0	4817.55	-3046.8	-18257.75	-63634.02	-93654.63	8.53	22.82	-2727.98	-25969.74	-140993.51	2
-17357.96	13138.78	0	0	0	-1125.54	2326.92	-8650.87	-34435.5	-56655.85	7.42	-23.76	527.18	-17342.6	-110218.05	2
22446.71	19230.52	0	0	0	1291.97	-834.62	-14408.96	-57433.34	-94463.08	-6.66	-10.23	-6920.46	-31859.91	-164259.87	2
21440.34	-3683.53	0	0	0	-631.77	4032.38	48.09	-37570.79	-71199.09	3.42	-5.71	-6182.72	-25386.35	-128322.37	2
-30560.42	17750.12	0	0	0	-579.89	3730.55	9044.08	45844.85	18280.9	1.95	-1.38	5259.33	-5710.52	-18127.97	2
21569.52	37548.5	0	0	0	1623.74	-7152.91	488.16	1063.15	-27352.94	-0.37	-21.21	2529.25	-10917.02	-2091.2	2
-430.37	11491.9	0	0	0	-1011.67	12973.28	12483.12	31877.2	27623.33	1.3	3.48	2667.23	-7634.22	-31635.06	2
27775.42	9148.52	0	0	0	-546.25	-4627.34	-2441.39	1077.17	-2809.92	8.07	-10.37	-7732.46	-20625.07	-52955.58	2
266.47	9156.8	0	0	0	2297.09	-3852.34	-14799.81	-55418.15	-88613.56	-7.05	-3.35	-5906.5	-28971.53	-148819.54	2
19828.25	-4234.81	0	0	0	2339.09	-1512.72	-11552.69	-43048.82	-77621.51	-2.67	-3.49	-6798.02	-27426.52	-131858.69	2
6500.97	14777.18	0	0	0	-1952.75	-3721.56	-11136.01	-55068.7	-92395.41	-6.72	-14.29	-6872.33	-31949.09	-165707.95	2
8352.41	-4084.31	0	0	0	6052.89	-7874.16	-6861.4	-23504.65	-58168.98	-4.97	-36.12	-8992.17	-28423.41	-182646.42	2
3395.4	3389.58	0	0	0	-7.21	-6438.89	4226.98	-698.6	-18288.11	2.41	-33.85	-7465.62	-20990.14	-61560.21	2
-27987.1	-2851.02	0	0	0	-1554.69	5095.25	-12379.65	-28940.95	-52297.07	-4.66	-0.54	1026.43	-16362.99	-109449.71	2
8559.09	19373.98	0	0	0	-59.09	7606.05	-3780.01	-30746.62	-58108.6	-5.38	3.02	-420.78	-17445.16	-110335.88	2
-11458.2	-11186.69	0	0	0	3776.03	5016.76	10584.2	39602.42	28245.65	-6.91	0.63	994.34	-8652.7	-35612.07	2
22543.96	1217.38	0	0	0	-8043.53	-183.75	-1806.85	-18844.35	-50594.06	-0.88	-43.23	-8124.12	-27098.78	-182951.46	2
17460.89	28346.47	0	0	0	-1044.74	-15729.23	-11622.94	-47195.34	-69024.31	-1.7	4.39	-667.35	-19853.33	-115052.87	2
30134.69	34469.61	0	0	0	-3264.83	-1790.34	-20480.67	-61621.23	-97790.12	-6.25	34.34	-3318.79	-27004.59	-142619.94	2
27701.48	1336.52	0	0	0	-1815.46	1424.23	-17904.83	-56458.68	-89770.91	-2.74	32.79	-2889.54	-25494.06	-139576.44	2
-41152.36	45646.88	0	0	0	3168.97	-5384.5	-27199.36	-65643.18	-94025.99	1.83	41.92	-2581.14	-25643.28	-141192.11	2
12.27	26658.68	0	0	0	-110.83	6820.16	-6798.1	-20915.3	-47797.01	-5	-5.87	1013.06	-15769.45	-107208.65	2
-17933.28	-14405.94	0	0	0	-2371.93	4429.58	-11474.5	548.9	-1621.61	0.18	-16.79	-7272.09	-20903.66	-51482.78	2
-11247.49	1579.92	0	0	0	-2325.69	-6608.01	-1040	-27118.91	-58963.49	-3.79	-4.57	-5757.15	-22398.49	-121482.57	2
5478.72	-5619.85	0	0	0	-3574.79	3426.86	13400.94	28418.35	19578.89	5.98	-1.74	-1440.28	-10564.04	-41640.13	2
3155.4	-6642.58	0	0	0	-3266.06	1531.71	11414.87	33572.98	24737.02	1.25	-0.34	174.52	-9567.33	-37848.19	2
22421.41	-841.49	0	0	0	-7017.81	-6035.88	-9219.84	-12066.86	-36593.86	0.09	-5.33	866.05	-14375.74	-102676.05	2
-22587.86	-8378.46	0	0	0	1209.28	2729.12	-3852.42	-24984.87	-57998.76	7.36	-32.67	-8911.37	-29091.86	-184012.67	2
-16195.36	-7769.05	0	0	0	-1210.63	7586.1	-243.2	-3006.21	-33849.91	3.05	-13.64	-1165.96	-14710.66	-98782.62	2
7670.24	-4932.29	0	0	0	-1537.87	11778.27	-8587.31	-43148.24	-81254.78	-12.2	-31.08	-8687.23	-32614.62	-174696.25	2
7048.27	-1307.87	0	0	0	1069.88	-4491.13	-9413.08	-46366.66	-81200.06	-3.24	-23.78	-7916.3	-31185.53	-174018.77	2
-1729.33	1179.51	0	0	0	-738.14	5341.22	2099.64	-28144.48	-59663.85	-0.18	-17.86	-6469.93	-24390.43	-126343.44	2
6665.21	8318.09	0	0	0	2555.86	3451.43	11467.18	31465.2	19378.16	0.79	-5.17	-1088.23	-10131.11	-41489.23	2
25227.43	-38823.05	0	0	0	-464.04	5434.02	5788.02	-39163.68	-87122.36	-0.09	-1.41	-6213.59	-36754.76	-203076.25	2
23581.44	12019.36	0	0	0	1593.05	5668.87	-13584.25	-54002.98	-91754.48	3.55	-8.35	-8286.58	-32174.46	-166703.14	2
-22075.78	2184.81	0	0	0	21.77	-2187.19	9179.43	29746	15847.94	-1.67	-5.9	-1958.1	-11231.15	-44137.76	2
38709	46732.51	0	0	0	995.01	-5729.49	-26176.21	-76572.01	-116988.02	-0.8	45.51	-3635.45	-29270.76	-148759.73	2
5875.01	42198.51	0	0	0	185.81	-6183.36	-17248.05	-72430.08	-116890.01	1.55	33.58	-5442.79	-30988.62	-154716.07	2
20957.97	-3984.86	0	0	0	-5252.89	-3408.27	6821.44	-18921.06	-49006.56	2.07	-5.03	-4267.08	-19498.6	-97857.62	2
-22554.48	-39101.83	0	0	0	-457.15	4721.09	14205.82	17361.66	-12568.78	-0.36	-19.05	3685.23	-9068.35	-2777.85	2
-22303.76	-13712.92	0	0	0	-3695.18	695.44	10774.14	37758.26	6381.66	1	-25.69	1674.4	-8213.83	-17755.31	2
6239.95	8979.72	0	0	0	2727.27	-4127.81	12243.78	31817.69	23263.24	0.34	-0.17	-67.85	-9528.34	-38762.74	2
-12042.95	-2539.8	0	0	0	2409.28	-8628.11	6636.41	-5335.49	-37994	0.68	-18.6	-5341.86	-18888.48	-91756.37	2
-3443.73	-9473.41	0	0	0	-2485.59	3470.06	6485.66	28808.15	500.33	-7.7	4.01	3223.03	-7772.3	-11169.75	2
18278.27	-4995.32	0	0	0	-3119.57	-9300.6	2702.98	27528.88	6407.62	4.19	-9.97	-2356.78	-11205.15	-71315.78	2
-8941.33	-6016.31	0	0	0	-2191.38	-8745.82	-3700.7	6040.15	-20172.83	-1.13	-30.9	-7450.57	-20143.78	-64876.09	2
4367.09	-1348.64	0	0	0	-1984.22	1394.41	-4880.43	-4022.65	-27739.68	2.41	-40.76	-7407.73	-21515.99	-65909.3	2
-21978.93	9610.12	0	0	0	-1998.5	-3755.24	5471.57	29848.09	28456.25	-8.39	0.14	1392.64	-8361.98	-34983.14	2
-23920.28	3155.03	0	0	0	462.61	-1662.41	5602.29	11039.36	-3566.05	3.07	-16.01	-6128.83	-18303.58	-57854.77	2
26228.47	43613.03	0	0	0	-5035.15	2314.44	-29137.72	-70471.68	-102859.77	4	42.87	-2672.23	-27633.27	-144271.87	2
36280.77	34332.12	0	0	0	1630.85	13214.56	-9112.91	-60713.23	-106739.89	-3.18	9.74	-6259.77	-32648.29	-161152.29	2
-12846.98	8987.53	0	0	0	-3312.74	2822.77	-3916.74	-6053.8	-31165.42	3.65	-10.11	2266.06	-12857.29	-103076.88	2
30542.7	1397.12	0	0	0	-1045.3	-15142.04	-7547.8	43045.35	63221.19	1.07	17.02	17469.95	49537.45	241306.5	2
17834.67	-16761.82	0	0	0	3143.21	11076.59	9588.69	47548.28	43817.37	-0.43	31.29	5126.47	-6232.33	-31025.37	2
-3127.81	25328.84	0	0	0	6984.4	1023.94	-13666	-36171.1	-61256.65	4.87	5.65	63.08	-18194.39	-111731.56	2
-30173.89	-13907	0	0	0	1129.52	-4584.8	-7498.82	-11286.76	-18778.82	-0.22	-19.04	-9033.68	-25829.61	-54358.26	2
1917.37	-6567.22	0	0	0	-6789.66	-5349.54	3310.85	6349.63	-22781.13	-5.69	-15.49	-5085.92	-16676.65	-85356.64	2
-453.72	28262.49	0	0	0	1227.06	4752.24	8015.17	-56183.65	-103047.05	2.09	3.73	-6066.65	-33045.59	-162778.06	2
15060.92	39283.95	0	0	0	1619.77	-8903.26	-4587.74	-27930.85	-54603.39	3.24	2.94	908.66	-16592.01	-111601.45	2
-14256.42	25364.24	0	0	0	-2303.95	-6248.91	-16060.79	-44888.47	-70569.79	1.24	6.55	-1089.01	-20557.41	-116805.05	2
-15628.6	5466.66	0	0	0	-250.6	7102.37	11922.79	-1696.7	-11754.76	3.34	-26.18	-7107.67	-21926.69	-56735.47	2
-2010.07	20063.76	0	0	0	-2990.24	-7424.85	-15499.47	-60032.38	-96051.64	1.45	0.03	-8712.07	-31360.24	-161614.28	2
6432.79	-26008.97	0	0	0	-2213.22	-700.15	-17264.47	-33490.41	-67971.74	5.76	-16.15	-9105.11	-37377.18	-203273.5	2
4347.65	-5007.35	0	0	0	-7222.32	-3725.97	-12911.39	-47264.45	-79972.59	0.15	-5.28	-6786.22	-28359.01	-134301.82	2
-27090.38	-10845.26	0	0	0	659.36	-6879.74	-2267.64	24070.71	-6242.9	-6.32	-24.83	2928.6	-8775.39	-9618.29	2
14140.84	25782.18	0	0	0	-4161.94	3980.14	-9888.42	-36459.52	-62487.05	8.63	9.22	-396.59	-17962.88	-112418.25	2
26799.72	18389.5	0	0	0	1978.45	3800.61	-2370.01	-47291.64	-85576.13	-2.35	-25.18	-8419.82	-34046.35	-171648.88	2
29167.71	33054.39	0	0	0	3186.55	2087.74	4480.53	9726.94	-23583.59	-2.75	-21.22	2701.09	-10918.92	-3711.05	2
1813.59	6434.5	0	0	0	869.98	-5147.03	-9865.69	-46428.87	-84715.76	2.98	-24.72	-7752.03	-31581.32	-171295.15	2
-3938.42	-9365.49	0	0	0	4069.81	-907.3	11776.59	26727.74	2979.51	-3.32	-19.04	3311.59	-7589.43	-13003.71	2
-2860.11	27723.6	0	0	0	191.57	-4948.45	-13118.25	-59975.01	-89007.21	5.51	25.62	-2550.8	-25492.32	-139139.77	2
-14948	-89.35	0	0	0	6037.2	5223.38	3591.92	-21057.51	-47335	-8.83	-3.25	-3394.48	-18769.13	-99717	2
-4210.18	-6325.76	0	0	0	2919.07	5321.66	3653.74	17109.32	-6703.4	-2.71	-18.88	-3014.87	-13145.33	-80386.95	2
16616.4	2526.47	0	0	0	686.37	349.93	8785.35	28353.34	11070.63	-1.74	-12.93	-2104	-11198.27	-67173.23	2
43286.52	-36753.08	0	0	0	-1870.97	921.51	12231.51	-4039.29	-34841.41	3.6	-10.43	2579.58	-12636.56	-801.7	2
8962.25	-10086.03	0	0	0	2399.14	2950.62	8918.48	-26871.77	-61644.19	-4.73	-41.46	-9868.33	-30108.4	-184195.93	2
-12410.19	5188.21	0	0	0	2820.18	-1591.68	-11304.77	-45997.98	-74236.11	3.27	1	-5440.44	-25027.79	-128517.53	2
-14271.02	-7117.18	0	0	0	-388.8	-10017.26	3733.76	15905.4	-10900.93	1.07	-18.98	-1060.58	-12126.97	-86652.15	2
-10190.8	23054.62	0	0	0	-1055.59	-6385.11	-15781.19	-28458.79	-56108.84	-2.71	-2.6	-244.75	-17983.55	-109877.49	2
-17850.78	-2905.1	0	0	0	1524.81	-4547.08	-19536.83	-58922.89	-97687.03	0.08	20.37	-3904.9	-28222.28	-144652.74	2
7034.77	15779.92	0	0	0	948.71	2599.58	-8755.37	-53052.03	-94571.35	2.37	-7	-8544.63	-32639.54	-165768.11	2
-30806.87	-17766.93	0	0	0	-1515.02	-3143.84	11893.3	39597.83	14248.68	3.42	-8.76	3985.46	-6458.3	-17848.37	2
7181.73	-12725.13	0	0	0	1635.69	-3815.63	-1302.44	-37425.18	-75523.08	2.72	-42.48	-9045.77	-34927.6	-194685.87	2
1186.07	-12839.66	0	0	0	827.1	-3223.61	-14444.25	-56088.04	-87553.84	2.41	22.94	-1918.48	-25153.76	-138952.38	2
-8453.58	-16094.28	0	0	0	-4121.97	-2088.99	7686.69	32815.58	2066.65	12.34	-58.75	3185.17	-7468.08	-11776.92	2
7940.67	-3755.71	0	0	0	-2679.91	-2847.44	642.2	-15471.63	-44761.92	-1.44	-10.03	-4711.59	-19323.99	-95171.46	2
-17702.82	5234.84	0	0	0	-989.89	-7774.67	-1123.18	-28880.8	-59049.02	1.44	0.3	-3915.29	-20766.43	-116318.03	2
-19887.55	-2982.11	0	0	0	1413.78	6092.64	546.26	21643.74	-1264.73	-4.3	-21.74	-4227.28	-14883.14	-65245.05	2
-29251.51	50726	0	0	0	212.91	6747.03	20826.76	9149.97	-22611.41	-2.37	-20.24	2896.4	-10183.44	-1278.49	2
